MZ	Intensity
-47.88430	13846
-47.71226	13982
-47.54006	14253
-47.36769	14403
-47.19516	14478
-47.02246	14523
-46.84960	14506
-46.67657	14449
-46.50337	14381
-46.33001	14322
-46.15649	14333
-45.98280	14336
-45.80894	14352
-45.63492	14341
-45.46074	14326
-45.28638	14281
-45.11187	14374
-44.93718	14458
-44.76234	14504
-44.58732	14445
-44.41214	14417
-44.23680	14298
-44.06129	14224
-43.88562	14246
-43.70978	14286
-43.53377	14257
-43.35760	14192
-43.18127	14163
-43.00476	14103
-42.82810	14094
-42.65127	14188
-42.47427	14244
-42.29711	14318
-42.11978	14293
-41.94229	14298
-41.76463	14218
-41.58680	14130
-41.40882	13948
-41.23066	13714
-41.05234	13458
-40.87386	13355
-40.69521	13535
-40.51639	13537
-40.33741	13461
-40.15826	13387
-39.97895	13318
-39.79947	13769
-39.61983	14110
-39.44002	14161
-39.26005	14154
-39.07991	14161
-38.89961	14312
-38.71914	14258
-38.53851	14114
-38.35771	13770
-38.17674	13375
-37.99561	13222
-37.81432	13020
-37.63286	13102
-37.45123	13448
-37.26944	13697
-37.08748	13674
-36.90536	13507
-36.72307	13351
-36.54062	13260
-36.35800	13226
-36.17522	13239
-35.99227	13340
-35.80915	13298
-35.62587	13464
-35.44243	13604
-35.25882	13658
-35.07504	13832
-34.89110	14135
-34.70700	14304
-34.52273	14458
-34.33829	14396
-34.15369	14418
-33.96892	14334
-33.78399	14237
-33.59889	14305
-33.41362	14333
-33.22820	14391
-33.04260	14402
-32.85684	14421
-32.67092	14399
-32.48483	14423
-32.29857	14489
-32.11215	14450
-31.92557	14433
-31.73881	14455
-31.55190	14409
-31.36482	14412
-31.17757	14440
-30.99016	14429
-30.80258	14480
-30.61483	14459
-30.42693	14417
-30.23885	14347
-30.05061	14350
-29.86221	14303
-29.67364	14245
-29.48490	14274
-29.29600	14253
-29.10694	14242
-28.91771	14255
-28.72831	14206
-28.53875	14189
-28.34902	14225
-28.15913	14129
-27.96907	14106
-27.77885	14068
-27.58846	14053
-27.39790	13994
-27.20718	13968
-27.01630	13953
-26.82525	13956
-26.63404	13851
-26.44265	13800
-26.25111	13628
-26.05940	13423
-25.86752	13482
-25.67548	13346
-25.48327	13160
-25.29090	13047
-25.09836	13027
-24.90566	13120
-24.71279	13340
-24.51976	13724
-24.32656	13864
-24.13319	13949
-23.93966	13863
-23.74597	14103
-23.55211	14296
-23.35808	14333
-23.16389	14253
-22.96954	14163
-22.77501	13983
-22.58033	13904
-22.38547	13949
-22.19046	13995
-21.99527	13999
-21.79993	14148
-21.60441	14679
-21.40873	15178
-21.21289	15480
-21.01688	15456
-20.82070	15371
-20.62436	15188
-20.42786	15114
-20.23119	15150
-20.03435	15237
-19.83735	15252
-19.64018	15158
-19.44285	14962
-19.24535	14783
-19.04769	14729
-18.84986	14679
-18.65187	14652
-18.45371	14547
-18.25539	14573
-18.05690	14575
-17.85824	14531
-17.65942	14537
-17.46044	14637
-17.26128	14602
-17.06197	14582
-16.86249	14633
-16.66284	14578
-16.46303	14520
-16.26305	14473
-16.06291	14497
-15.86260	14553
-15.66213	14580
-15.46149	14614
-15.26068	14660
-15.05971	14620
-14.85858	14630
-14.65728	14607
-14.45581	14581
-14.25418	14538
-14.05239	14515
-13.85043	14457
-13.64830	14446
-13.44601	14395
-13.24355	14385
-13.04093	14396
-12.83814	14424
-12.63519	14444
-12.43207	14428
-12.22878	14443
-12.02533	14418
-11.82172	14357
-11.61794	14266
-11.41399	14258
-11.20988	14264
-11.00561	14235
-10.80117	14227
-10.59656	14235
-10.39179	14097
-10.18685	14032
-9.98175	13885
-9.77648	13846
-9.57105	13731
-9.36545	13689
-9.15968	13780
-8.95376	13993
-8.74766	14214
-8.54140	14179
-8.33498	14054
-8.12839	13839
-7.92163	13785
-7.71471	13723
-7.50762	13645
-7.30037	13537
-7.09295	13442
-6.88537	13458
-6.67762	13524
-6.46971	13633
-6.26163	13614
-6.05339	13661
-5.84498	13739
-5.63640	13883
-5.42766	14146
-5.21876	14379
-5.00969	14531
-4.80045	14824
-4.59105	15298
-4.38149	15995
-4.17175	16389
-3.96186	16375
-3.75179	16167
-3.54157	15932
-3.33117	15709
-3.12062	15557
-2.90989	15467
-2.69900	15386
-2.48795	15243
-2.27673	15141
-2.06534	15114
-1.85379	15065
-1.64208	15017
-1.43020	14936
-1.21815	14820
-1.00594	14765
-0.79356	14662
-0.58102	14658
-0.36831	14653
-0.15544	14634
0.05760	14621
0.27080	14621
0.48417	14556
0.69770	14538
0.91140	14581
1.12527	14654
1.33930	14624
1.55349	14633
1.76786	14626
1.98238	14638
2.19707	14652
2.41193	14577
2.62695	14542
2.84214	14544
3.05749	14553
3.27301	14472
3.48869	14496
3.70454	14504
3.92056	14442
4.13674	14499
4.35308	14476
4.56959	14472
4.78627	14537
5.00311	14470
5.22011	14440
5.43728	14440
5.65462	14530
5.87212	14533
6.08979	14504
6.30762	14444
6.52562	14354
6.74379	14274
6.96211	14221
7.18061	14180
7.39927	14076
7.61809	13963
7.83708	14014
8.05624	14042
8.27556	14061
8.49504	13888
8.71469	13925
8.93451	14069
9.15449	14209
9.37464	14191
9.59495	14077
9.81543	14083
10.03607	14273
10.25688	14445
10.47786	14501
10.69900	14499
10.92030	14508
11.14177	14539
11.36341	14673
11.58521	14842
11.80717	15045
12.02930	15151
12.25160	15100
12.47406	14952
12.69669	14927
12.91948	14940
13.14244	14968
13.36556	14981
13.58885	15001
13.81230	15064
14.03592	15133
14.25971	15413
14.48366	16268
14.70777	16538
14.93205	16575
15.15650	16575
15.38111	16575
15.60589	16575
15.83083	16575
16.05594	16575
16.28121	16575
16.50665	16575
16.73225	16575
16.95802	16575
17.18395	16575
17.41005	16575
17.63631	16575
17.86274	16575
18.08934	16575
18.31610	16575
18.54302	16539
18.77012	16317
18.99737	15949
19.22479	15697
19.45238	15603
19.68013	15543
19.90805	15420
20.13613	15426
20.36438	15430
20.59279	15344
20.82137	15128
21.05012	14491
21.27903	14118
21.50810	13803
21.73734	13763
21.96675	13689
22.19632	13405
22.42606	13196
22.65596	13091
22.88602	12983
23.11626	12770
23.34665	12688
23.57722	12600
23.80794	12547
24.03884	12583
24.26990	12594
24.50112	12636
24.73251	12732
24.96406	12810
25.19578	12687
25.42767	12755
25.65972	12877
25.89194	13043
26.12432	13245
26.35687	13688
26.58958	14788
26.82245	15839
27.05550	16197
27.28871	16307
27.52208	16312
27.75562	16461
27.98932	16530
28.22319	16554
28.45723	16558
28.69143	16565
28.92579	16558
29.16032	16549
29.39502	16551
29.62988	16525
29.86491	16464
30.10010	16421
30.33545	16410
30.57098	16455
30.80667	16331
31.04252	16270
31.27854	16146
31.51472	16118
31.75107	15928
31.98758	15793
32.22426	15585
32.46111	15356
32.69812	15173
32.93530	15192
33.17264	15194
33.41014	15061
33.64782	14936
33.88565	14907
34.12366	14744
34.36182	14556
34.60016	14392
34.83866	14245
35.07732	14125
35.31615	13929
35.55514	13652
35.79430	13486
36.03363	13338
36.27312	13141
36.51277	12976
36.75259	12822
36.99258	12752
37.23273	12565
37.47305	12287
37.71353	12114
37.95418	11997
38.19499	11842
38.43597	11705
38.67712	11605
38.91842	11557
39.15990	11566
39.40154	11534
39.64334	11463
39.88531	11576
40.12745	11853
40.36975	12149
40.61222	12185
40.85485	12060
41.09765	11895
41.34061	11817
41.58374	11756
41.82703	11743
42.07049	11841
42.31411	11997
42.55790	12351
42.80185	12614
43.04597	12841
43.29026	13042
43.53471	13391
43.77932	13770
44.02410	13957
44.26905	14063
44.51416	14303
44.75944	14559
45.00488	14661
45.25049	14731
45.49626	14846
45.74220	15117
45.98830	15352
46.23457	15376
46.48101	15338
46.72761	15184
46.97437	15128
47.22130	15109
47.46840	15013
47.71566	14768
47.96308	14495
48.21067	14283
48.45843	14117
48.70635	13939
48.95444	13728
49.20269	13664
49.45111	13602
49.69970	13459
49.94844	13401
50.19736	13404
50.44644	13342
50.69568	13360
50.94509	13441
51.19467	13675
51.44441	13794
51.69431	13595
51.94439	13514
52.19462	13500
52.44502	13606
52.69559	13538
52.94632	13331
53.19722	13030
53.44829	12777
53.69951	12466
53.95091	12228
54.20247	12076
54.45419	11899
54.70608	11738
54.95814	11603
55.21036	11574
55.46274	11547
55.71529	11541
55.96801	11500
56.22089	11441
56.47394	11393
56.72715	11494
56.98053	11552
57.23407	11782
57.48778	12271
57.74166	12782
57.99570	13168
