MZ	Intensity
12.91948	15270
13.14244	15325
13.36556	15394
13.58885	15508
13.81230	15579
14.03592	15725
14.25971	15898
14.48366	16230
14.70777	16570
14.93205	16575
15.15650	16575
15.38111	16575
15.60589	16575
15.83083	16575
16.05594	16575
16.28121	16575
16.50665	16575
16.73225	16575
16.95802	16575
17.18395	16575
17.41005	16546
17.63631	16534
17.86274	16538
18.08934	16486
18.31610	16469
18.54302	16449
18.77012	16404
18.99737	16122
19.22479	15774
19.45238	15523
19.68013	15310
19.90805	15258
20.13613	15265
20.36438	15159
20.59279	15027
20.82137	14691
21.05012	13844
21.27903	13386
21.50810	13343
21.73734	13227
21.96675	12995
22.19632	12773
22.42606	12556
22.65596	12444
22.88602	12212
23.11626	12022
23.34665	11890
23.57722	11888
23.80794	11777
24.03884	11630
24.26990	11616
24.50112	11731
24.73251	11845
24.96406	11837
25.19578	11806
25.42767	11919
25.65972	12100
25.89194	12247
26.12432	12413
26.35687	12910
26.58958	14249
26.82245	15377
27.05550	15888
27.28871	16091
27.52208	16106
27.75562	16204
27.98932	16295
28.22319	16287
28.45723	16284
28.69143	16261
28.92579	16266
29.16032	16374
29.39502	16475
29.62988	16439
29.86491	16399
30.10010	16351
30.33545	16320
30.57098	16345
30.80667	16299
31.04252	16172
31.27854	15986
31.51472	15769
31.75107	15568
31.98758	15366
32.22426	15107
32.46111	14849
32.69812	14757
32.93530	14696
33.17264	14652
33.41014	14530
33.64782	14410
33.88565	14314
34.12366	14199
34.36182	14005
34.60016	13839
34.83866	13592
35.07732	13392
35.31615	13198
35.55514	13042
35.79430	12871
36.03363	12698
36.27312	12438
36.51277	12232
36.75259	12039
36.99258	11953
37.23273	11779
37.47305	11660
37.71353	11423
37.95418	11325
38.19499	11092
38.43597	10965
38.67712	10812
38.91842	10821
39.15990	10752
39.40154	10743
39.64334	10678
39.88531	10754
40.12745	10974
40.36975	11048
40.61222	11015
40.85485	10951
41.09765	10917
41.34061	10847
41.58374	10933
41.82703	10897
42.07049	11010
42.31411	11320
42.55790	11698
42.80185	11959
43.04597	12094
43.29026	12415
43.53471	12744
43.77932	13136
44.02410	13338
44.26905	13451
44.51416	13688
44.75944	13884
45.00488	14050
45.25049	14120
45.49626	14383
45.74220	14804
45.98830	15109
46.23457	15130
46.48101	14981
46.72761	14820
46.97437	14775
47.22130	14682
47.46840	14506
47.71566	14253
47.96308	13924
48.21067	13616
48.45843	13340
48.70635	13194
48.95444	12976
49.20269	12795
49.45111	12681
49.69970	12634
49.94844	12512
50.19736	12462
50.44644	12398
50.69568	12442
50.94509	12516
51.19467	12662
51.44441	12676
51.69431	12650
51.94439	12569
52.19462	12506
52.44502	12565
52.69559	12368
52.94632	12184
53.19722	12017
53.44829	11857
53.69951	11624
53.95091	11476
54.20247	11252
54.45419	11053
54.70608	10853
54.95814	10835
55.21036	10732
55.46274	10709
55.71529	10641
55.96801	10586
56.22089	10501
56.47394	10548
56.72715	10648
56.98053	10706
57.23407	10884
57.48778	11284
57.74166	11851
57.99570	12449
58.24990	12679
58.50427	12753
58.75880	12938
59.01351	13304
59.26837	13605
59.52340	13932
59.77860	14188
60.03396	14315
60.28949	14166
60.54518	13952
60.80104	14006
61.05706	14259
61.31325	14510
61.56960	14633
61.82612	14784
62.08281	14974
62.33966	15164
62.59667	15151
62.85385	15153
63.11120	15323
63.36871	15669
63.62638	16042
63.88423	16248
64.14223	16314
64.40041	16333
64.65874	16321
64.91725	16328
65.17591	16371
65.43475	16507
65.69375	16546
65.95291	16450
66.21224	16222
66.47174	15966
66.73140	15632
66.99122	15393
67.25121	15118
67.51137	14816
67.77169	14418
68.03218	14067
68.29283	13853
68.55365	13584
68.81463	13356
69.07578	13094
69.33709	12709
69.59857	12407
69.86022	12069
70.12202	11868
70.38400	11640
70.64614	11529
70.90844	11424
71.17092	11448
71.43355	11423
71.69635	11567
71.95932	11784
72.22245	11984
72.48575	12193
72.74921	12623
73.01284	13199
73.27663	13707
73.54059	14050
73.80472	14287
74.06901	14574
74.33346	14884
74.59808	15278
74.86287	15714
75.12782	15881
75.39293	15866
75.65821	15681
75.92366	15544
76.18927	15554
76.45505	15878
76.72099	16367
76.98710	16464
77.25337	16488
77.51981	16492
77.78642	16483
78.05319	16462
78.32012	16487
78.58722	16575
78.85449	16575
79.12192	16575
79.38951	16562
79.65727	16575
79.92520	16557
80.19329	16545
80.46155	16464
80.72997	16265
80.99856	15960
81.26731	15538
81.53623	15137
81.80532	14638
82.07457	14178
82.34398	13987
82.61356	13821
82.88330	13501
83.15322	13192
83.42329	12907
83.69353	12620
83.96394	12301
84.23451	12049
84.50525	11818
84.77615	11483
85.04722	11122
85.31845	10743
85.58985	10431
85.86141	10334
86.13314	10198
86.40504	10134
86.67710	9922
86.94932	9823
87.22171	9717
87.49427	9753
87.76699	9765
88.03988	9844
88.31293	9803
88.58614	9802
88.85953	9734
89.13307	9794
89.40679	9950
89.68067	10244
89.95471	10904
90.22892	11681
90.50329	12130
90.77783	12265
91.05254	12266
91.32741	12406
91.60244	12974
91.87764	14230
92.15301	15345
92.42854	15696
92.70424	15692
92.98010	15517
93.25613	15188
93.53232	14863
93.80868	14656
94.08520	14396
94.36189	14011
94.63875	13602
94.91577	13202
95.19295	12815
95.47030	12436
95.74782	12127
96.02550	12015
96.30334	12132
96.58135	12296
96.85953	12295
97.13787	12106
97.41638	11667
97.69505	11269
97.97389	10926
98.25290	10660
98.53206	10289
98.81140	9930
99.09090	9649
99.37056	9350
99.65039	9141
99.93039	8869
100.21055	8793
100.49087	8784
100.77137	8880
101.05202	8967
101.33285	9026
101.61383	8977
101.89499	8999
102.17630	9098
102.45779	9255
102.73944	9319
103.02125	9300
103.30323	9279
103.58537	9274
103.86768	9340
104.15016	9450
104.43280	9832
104.71561	10754
104.99858	12240
105.28171	13257
105.56501	13626
105.84848	13508
106.13211	13779
106.41591	14811
106.69988	16065
106.98400	16382
107.26830	16522
107.55276	16575
107.83738	16575
108.12217	16575
108.40713	16575
108.69225	16575
108.97753	16575
109.26298	16575
109.54860	16575
109.83438	16575
110.12033	16575
110.40644	16575
110.69272	16575
110.97916	16575
111.26577	16575
111.55255	16575
111.83949	16575
112.12659	16575
112.41386	16575
112.70129	16575
112.98889	16525
113.27666	16171
113.56459	15305
113.85269	13568
114.14095	12830
114.42938	12073
114.71797	11435
115.00673	11256
115.29565	10675
115.58474	10129
115.87399	9389
116.16341	8614
116.45300	8441
116.74275	8266
117.03266	8123
117.32274	7994
117.61299	7888
117.90340	7851
118.19397	7807
118.48472	7754
118.77562	7679
119.06669	7655
119.35793	7538
119.64933	7487
119.94090	7488
120.23264	7687
120.52454	7974
120.81660	8274
121.10883	8372
121.40122	8355
121.69378	8277
121.98651	8483
122.27940	9126
122.57246	10125
122.86568	10944
123.15907	11302
123.45262	11251
123.74634	10926
