MZ	Intensity
24.26990	12409
24.50112	12577
24.73251	12764
24.96406	12776
25.19578	12726
25.42767	12721
25.65972	12904
25.89194	13224
26.12432	13537
26.35687	14116
26.58958	15708
26.82245	16386
27.05550	16463
27.28871	16494
27.52208	16535
27.75562	16571
27.98932	16575
28.22319	16575
28.45723	16575
28.69143	16572
28.92579	16575
29.16032	16575
29.39502	16575
29.62988	16575
29.86491	16575
30.10010	16575
30.33545	16574
30.57098	16573
30.80667	16571
31.04252	16544
31.27854	16439
31.51472	16386
31.75107	16317
31.98758	16177
32.22426	15986
32.46111	15810
32.69812	15721
32.93530	15684
33.17264	15668
33.41014	15605
33.64782	15525
33.88565	15412
34.12366	15299
34.36182	15128
34.60016	14957
34.83866	14754
35.07732	14573
35.31615	14394
35.55514	14216
35.79430	14024
36.03363	13864
36.27312	13699
36.51277	13476
36.75259	13275
36.99258	13177
37.23273	12983
37.47305	12792
37.71353	12565
37.95418	12454
38.19499	12282
38.43597	12063
38.67712	11899
38.91842	11792
39.15990	11736
39.40154	11666
39.64334	11546
39.88531	11492
40.12745	11523
40.36975	11593
40.61222	11617
40.85485	11615
41.09765	11660
41.34061	11781
41.58374	12004
41.82703	12117
42.07049	12230
42.31411	12550
42.55790	12980
42.80185	13288
43.04597	13478
43.29026	13736
43.53471	14060
43.77932	14438
44.02410	14644
44.26905	14656
44.51416	14755
44.75944	14894
45.00488	14939
45.25049	15067
45.49626	15314
45.74220	15695
45.98830	15922
46.23457	15956
46.48101	15812
46.72761	15622
46.97437	15511
47.22130	15453
47.46840	15312
47.71566	15079
47.96308	14789
48.21067	14510
48.45843	14321
48.70635	14165
48.95444	13967
49.20269	13807
49.45111	13667
49.69970	13580
49.94844	13507
50.19736	13448
50.44644	13450
50.69568	13481
50.94509	13652
51.19467	13871
51.44441	13952
51.69431	13746
51.94439	13518
52.19462	13445
52.44502	13386
52.69559	13311
52.94632	13040
53.19722	12787
53.44829	12566
53.69951	12338
53.95091	12159
54.20247	11995
54.45419	11897
54.70608	11813
54.95814	11646
55.21036	11604
55.46274	11616
55.71529	11656
55.96801	11555
56.22089	11423
56.47394	11463
56.72715	11550
56.98053	11631
57.23407	11876
57.48778	12414
57.74166	13105
57.99570	13531
58.24990	13662
58.50427	13596
58.75880	13763
59.01351	13977
59.26837	14173
59.52340	14380
59.77860	14669
60.03396	14915
60.28949	14839
60.54518	14680
60.80104	14654
61.05706	14866
61.31325	15093
61.56960	15196
61.82612	15410
62.08281	15623
62.33966	15748
62.59667	15761
62.85385	15706
63.11120	15836
63.36871	16122
63.62638	16489
63.88423	16523
64.14223	16519
64.40041	16538
64.65874	16488
64.91725	16486
65.17591	16553
65.43475	16575
65.69375	16557
65.95291	16441
66.21224	16242
66.47174	16016
66.73140	15827
66.99122	15679
67.25121	15511
67.51137	15150
67.77169	14825
68.03218	14589
68.29283	14093
68.55365	13598
68.81463	13436
69.07578	13204
69.33709	12975
69.59857	12549
69.86022	12298
70.12202	12145
70.38400	12034
70.64614	12029
70.90844	11933
71.17092	11947
71.43355	11915
71.69635	11961
71.95932	12109
72.22245	12320
72.48575	12639
72.74921	13040
73.01284	13661
73.27663	14087
73.54059	14399
73.80472	14547
74.06901	14722
74.33346	15061
74.59808	15571
74.86287	16122
75.12782	16284
75.39293	16226
75.65821	16066
75.92366	15961
76.18927	15885
76.45505	16154
76.72099	16560
76.98710	16575
77.25337	16575
77.51981	16575
77.78642	16575
78.05319	16575
78.32012	16575
78.58722	16575
78.85449	16575
79.12192	16575
79.38951	16575
79.65727	16575
79.92520	16575
80.19329	16563
80.46155	16454
80.72997	16248
80.99856	15936
81.26731	15628
81.53623	15372
81.80532	15064
82.07457	14723
82.34398	14444
82.61356	14257
82.88330	14014
83.15322	13735
83.42329	13441
83.69353	13026
83.96394	12587
84.23451	12139
84.50525	11682
84.77615	11256
85.04722	10773
85.31845	10496
85.58985	10345
85.86141	10201
86.13314	10128
86.40504	10080
86.67710	9993
86.94932	9861
87.22171	9904
87.49427	9923
87.76699	9821
88.03988	9876
88.31293	9904
88.58614	9908
88.85953	9920
89.13307	10006
89.40679	10204
89.68067	10712
89.95471	11486
90.22892	12278
90.50329	12707
90.77783	12755
91.05254	12644
91.32741	12703
91.60244	13353
91.87764	14875
92.15301	16026
92.42854	16233
92.70424	16135
92.98010	15866
93.25613	15533
93.53232	15163
93.80868	14768
94.08520	14377
94.36189	13952
94.63875	13467
94.91577	13026
95.19295	12639
95.47030	12342
95.74782	12061
96.02550	12021
96.30334	12193
96.58135	12318
96.85953	12241
97.13787	11943
97.41638	11551
97.69505	11102
97.97389	10803
98.25290	10518
98.53206	10240
98.81140	9876
99.09090	9559
99.37056	9202
99.65039	8978
99.93039	8876
100.21055	8876
100.49087	8845
100.77137	8920
101.05202	9071
101.33285	9186
101.61383	9216
101.89499	9162
102.17630	9312
102.45779	9443
102.73944	9547
103.02125	9532
103.30323	9522
103.58537	9536
103.86768	9611
104.15016	9787
104.43280	10356
104.71561	11628
104.99858	13099
105.28171	13992
105.56501	14082
105.84848	13923
106.13211	14623
106.41591	15950
106.69988	16504
106.98400	16575
107.26830	16575
107.55276	16575
107.83738	16575
108.12217	16575
108.40713	16575
108.69225	16575
108.97753	16575
109.26298	16575
109.54860	16575
109.83438	16575
110.12033	16575
110.40644	16575
110.69272	16575
110.97916	16575
111.26577	16575
111.55255	16575
111.83949	16575
112.12659	16575
112.41386	16575
112.70129	16575
112.98889	16483
113.27666	16027
113.56459	14905
113.85269	13790
114.14095	12455
114.42938	11737
114.71797	11056
115.00673	10629
115.29565	10257
115.58474	10016
115.87399	9653
116.16341	8879
116.45300	8148
116.74275	7893
117.03266	7749
117.32274	7629
117.61299	7550
117.90340	7497
118.19397	7493
118.48472	7537
118.77562	7556
119.06669	7577
119.35793	7484
119.64933	7473
119.94090	7509
120.23264	7767
120.52454	8135
120.81660	8449
121.10883	8577
121.40122	8514
121.69378	8413
121.98651	8500
122.27940	9262
122.57246	10365
122.86568	11272
123.15907	11541
123.45262	11322
123.74634	10929
124.04022	10721
